doc_id,cluster
3128,1
3135,1
3142,1
3149,1
3153,1
3154,1
3158,1
3163,1
3164,1
3168,1
3181,1
3190,1
3192,1
3199,1
3201,1
3208,1
3209,1
3219,1
3231,1
3234,1
3240,1
3248,1
3249,1
3258,1
3259,1
3262,1
3263,1
3264,1
3265,1
3266,1
3273,1
3275,1
3277,1
3280,1
3294,1
3295,1
3307,1
3313,1
3314,1
3316,1
3317,1
3320,1
3326,1
3335,1
3339,1
3347,1
3352,1
3356,1
3361,1
3362,1
3363,1
3366,1
3367,1
3369,1
3379,1
3385,1
3390,1
3400,1
3404,1
3407,1
3424,1
3430,1
3438,1
3439,1
3459,1
3460,1
3461,1
3463,1
3464,1
3470,1
3474,1
3475,1
3477,1
3480,1
3481,1
3482,1
3484,1
3485,1
3486,1
3488,1
3500,1
3504,1
3510,1
3511,1
3514,1
3522,1
3540,1
3542,1
3557,1
3558,1
3559,1
3561,1
3565,1
3568,1
3573,1
3575,1
3576,1
3579,1
3592,1
3595,1
3596,1
3597,1
3609,1
3616,1
3621,1
3622,1
3629,1
3631,1
3632,1
3635,1
3637,1
3639,1
3650,1
3659,1
3663,1
3666,1
3671,1
3683,1
3697,1
3700,1
3706,1
3707,1
3712,1
3713,1
3715,1
3717,1
3742,1
3757,1
3760,1
3765,1
3766,1
3767,1
3771,1
3772,1
3778,1
3796,1
3797,1
3798,1
3803,1
3806,1
3808,1
3818,1
3825,1
3833,1
3837,1
3838,1
3844,1
3845,1
3848,1
3851,1
3852,1
3853,1
3867,1
3869,1
3879,1
3884,1
3886,1
3891,1
3893,1
3894,1
3895,1
3899,1
3914,1
3916,1
3925,1
3926,1
3927,1
3930,1
3932,1
3941,1
3942,1
3944,1
3945,1
3946,1
3947,1
3952,1
3953,1
3966,1
3969,1
3973,1
3976,1
3978,1
3982,1
3985,1
3986,1
3988,1
3993,1
3996,1
4002,1
4003,1
4011,1
4013,1
4018,1
4019,1
4023,1
4026,1
4028,1
4034,1
4035,1
4036,1
4038,1
4052,1
4053,1
4055,1
4056,1
4057,1
4058,1
4060,1
4065,1
4068,1
4069,1
4080,1
4083,1
4084,1
4086,1
4091,1
4095,1
4097,1
4107,1
4114,1
4115,1
4116,1
4121,1
4126,1
4130,1
4131,1
4132,1
4133,1
4137,1
4140,1
4143,1
4144,1
4146,1
4147,1
4148,1
4151,1
4153,1
4155,1
4158,1
4161,1
4164,1
4165,1
4171,1
4177,1
4182,1
4184,1
4186,1
4196,1
4200,1
4201,1
4205,1
4206,1
4207,1
4211,1
4216,1
4222,1
4223,1
4226,1
4227,1
4228,1
4230,1
4234,1
4238,1
4239,1
4264,1
4268,1
4279,1
4280,1
4281,1
4283,1
4285,1
4286,1
4287,1
4289,1
4290,1
4292,1
4293,1
4294,1
4295,1
4297,1
4314,1
4319,1
4322,1
4325,1
4327,1
4347,1
4348,1
4350,1
4354,1
4359,1
4365,1
4366,1
4367,1
4373,1
4374,1
4377,1
4380,1
4381,1
4383,1
4397,1
4413,1
4426,1
4428,1
4429,1
4430,1
4432,1
4443,1
4450,1
4457,1
4479,1
4481,1
4482,1
4490,1
4491,1
4492,1
4496,1
4497,1
4521,1
4530,1
4533,1
4534,1
4537,1
4543,1
4575,1
4582,1
4583,1
4585,1
4588,1
4590,1
4599,1
4611,1
4613,1
4617,1
4626,1
4627,1
4630,1
4640,1
4642,1
4643,1
4646,1
4650,1
4655,1
4687,1
4694,1
4696,1
4697,1
4708,1
4716,1
4721,1
4724,1
4733,1
4734,1
4735,1
4736,1
4737,1
4745,1
4747,1
4748,1
4749,1
4775,1
4781,1
4782,1
4783,1
4790,1
4792,1
4812,1
4818,1
4822,1
4828,1
4832,1
4833,1
4834,1
4836,1
4848,1
4858,1
4860,1
4865,1
4866,1
4870,1
4873,1
4888,1
4889,1
4899,1
4900,1
4901,1
4902,1
4912,1
4913,1
4915,1
4928,1
4938,1
4939,1
4940,1
4945,1
4950,1
4953,1
4962,1
4964,1
4978,1
4981,1
4993,1
5003,1
5004,1
5011,1
5013,1
5014,1
5015,1
5048,1
5055,1
5056,1
5057,1
5058,1
5073,1
5082,1
5084,1
5088,1
5090,1
5094,1
5109,1
5110,1
5116,1
5118,1
5119,1
5122,1
5124,1
5131,1
5136,1
5137,1
5147,1
5159,1
5164,1
5171,1
5173,1
5176,1
5177,1
5189,1
5194,1
5200,1
5201,1
5202,1
5203,1
5206,1
5213,1
5214,1
5228,1
5229,1
5234,1
5243,1
5246,1
5248,1
5251,1
5252,1
5255,1
5257,1
5262,1
5263,1
5269,1
5273,1
5274,1
5277,1
5282,1
5288,1
5289,1
5299,1
5303,1
5308,1
5314,1
5317,1
5326,1
5328,1
5334,1
5348,1
5349,1
5350,1
5352,1
5353,1
5360,1
5368,1
5369,1
